id,email,experimental_condition,StartDate,script_type,post_nudge,ProfileName,ProfileLocation,ProfileBio,ProfilePicture,citevisits,CompletedStudy,DayOneVists,DayTwoVists,DayThreeVists,GeneralPostNumber,GeneralCommentNumber
A2OF127W8SCLMQ,jolielaide31@gmail.com,des_60_community_comments,Thu Sep 16 2021 16:20:09 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,5,1,2,13,5,3,15
A26UTJ26B5YUKQ,sissonmelissa78@gmail.com,r_30,Thu Sep 16 2021 16:19:06 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,0
A254GUE6RXFFZ8,razmataz40@gmail.com,des_30_rules_comments,Thu Sep 16 2021 16:16:12 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,4,1,14,4,3,5,0
A2I71A09DUDQR9,utphotog84@aol.com,des_60_rules_comments,Thu Sep 16 2021 16:14:46 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,7,1,14,5,3,3,2
A2KHMKJUVDMK1N,tjferguson2112@yahoo.com,des_30_community_comments,Thu Sep 16 2021 16:14:30 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,12,1,60,10,5,7,17
A1YQW5R6JJ3TTP,angel.haggerty@yahoo.com,des_30_community_comments,Thu Sep 16 2021 16:14:24 GMT-0400 (Eastern Daylight Time),,0,1,0,0,1,6,1,16,7,0,3,5
A1K699QHRC568Z,cloudstrife112@gmail.com,des_5_community_comments,Thu Sep 16 2021 16:11:39 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,4,0,0,0,0
AMJR9KZPU2B85,robertduffingjob@gmail.com,des_5_community_comments,Thu Sep 16 2021 16:10:57 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,0,0,0,0,0,0,0
AS3GWXBJL6I2B,awamturk@yahoo.com,r30_rules_noComments,Thu Sep 16 2021 16:09:54 GMT-0400 (Eastern Daylight Time),,0,1,0,0,1,3,1,36,9,0,3,0
A10BH9PYCYUKDJ,natalia5306@gmail.com,r_60,Thu Sep 16 2021 16:08:33 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,6,0,0,1,1
A1T4GVQH4P0BO,rupperina@protonmail.com,des_60_rules_comments,Thu Sep 16 2021 16:08:24 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,2,0,0,0,0
A2QG0532XFKT1F,rhynorei@gmail.com,des_60_rules_comments,Thu Sep 16 2021 16:06:11 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,3,0,18,0,0,3,1
A2N4DD7IS7EI2D,wigglesizking@gmail.com,des_30_rules_comments,Thu Sep 16 2021 16:05:12 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,6,1,28,4,15,5,3
A3F1JIEBB0JANH,swethakoti@gmail.com,des_30_community_comments,Thu Sep 16 2021 16:02:54 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,2
A2X0GM04F55BH0,krkihega@gmail.com,des_5_community_comments,Thu Sep 16 2021 16:02:46 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,2,0,12,0,0,0,0
A1519KIAPI6IX9,jessekramer27@gmail.com,des_5_rules_comments,Thu Sep 16 2021 16:02:40 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,4,0,0,0,0
A1EIKI2CBBKLEV,dennis607@gmail.com,r5_rules_noComments,Thu Sep 16 2021 16:02:22 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,5,0,42,1,0,3,0
A2Z64DTPQY8DNV,terri72@live.com,r_60,Thu Sep 16 2021 16:02:19 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,0
A3SEFL0AQLRJCA,empressx84@gmail.com,des_30_community_comments,Thu Sep 16 2021 16:01:53 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,12,1,38,12,7,4,3
A1J324BHSYN4VA,pillowmai12@gmail.com,r_60,Thu Sep 16 2021 16:00:04 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,0,0,0,0,0,0,0
A1JLYIQ4HT4KQC,stacyharris1979@yahoo.com,r30_rules_noComments,Thu Sep 16 2021 15:59:58 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,7,1,22,7,4,6,7
A304JFG8AJM7U6,bridgetmiller2011@gmail.com,des_5_rules_comments,Thu Sep 16 2021 15:59:21 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,10,0,0,1,0
AKA9APETQLA9J,ivegolden1@gmail.com,r_30,Thu Sep 16 2021 15:57:59 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,7
A11X7IVSPGSPQY,teller@wyoming.com,des_5_rules_comments,Thu Sep 16 2021 15:57:29 GMT-0400 (Eastern Daylight Time),,0,1,1,0,1,13,0,46,0,28,12,11
AO2M8J1H30OZF,lmikeal@hotmail.com,des_60_rules_comments,Thu Sep 16 2021 15:54:40 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,8,0,0,1,4
A1CMWA0L8FTSXA,turtlemoons@protonmail.com,r_60,Thu Sep 16 2021 15:53:41 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,8,0,0,1,0
A3DPXCRMR0II7S,tinygreenragdoll@earthlink.net,r30_rules_noComments,Thu Sep 16 2021 15:53:12 GMT-0400 (Eastern Daylight Time),,0,1,1,0,1,4,1,18,2,3,4,0
ANX6Q4NMZL8EI,micgarcia0918@gmail.com,r30_rules_noComments,Thu Sep 16 2021 15:51:46 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,10,1,24,7,2,4,4
A13T1T1VPOCMD3,senshimo@hotmail.com,r_30,Thu Sep 16 2021 15:50:43 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,4,0,0,0,0
A28QJ8W2LQRXYQ,leggettkk@gmail.com,r30_rules_noComments,Thu Sep 16 2021 15:50:09 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,2,0,12,0,0,2,4
A3IKQHSEPTG4RA,pickle152002@yahoo.com,r5_rules_noComments,Thu Sep 16 2021 15:46:25 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,4,1,10,11,4,6,0
A5EU1AQJNC7F2,alina82688@aol.com,des_60_community_comments,Thu Sep 16 2021 15:43:55 GMT-0400 (Eastern Daylight Time),,0,1,0,0,1,9,1,34,5,8,3,43
A13WTEQ06V3B6D,pengjiaqi0512@gmail.com,des_30_community_comments,Thu Sep 16 2021 15:43:13 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,2
AJYIVPPWJK1Y8,luiantonyshyn@gmail.com,r_60,Thu Sep 16 2021 15:42:58 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,15,1,50,22,31,8,37
A2HQMB1GSEADL,marcy@clickarm.com,des_30_community_comments,Thu Sep 16 2021 15:42:11 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,10,1,36,9,1,9,10
A1OJSFSGE31WQG,khahn@westmont.edu,des_30_community_comments,Thu Sep 16 2021 15:41:50 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,7,1,20,7,4,5,2
A3MDBXJ9HTBTS8,jennyfoo86@gmail.com,des_30_rules_comments,Thu Sep 16 2021 15:41:36 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,9,1,26,4,11,6,3
A3U5RJV1Y0DKF4,cplenzick87@gmail.com,des_60_community_comments,Thu Sep 16 2021 15:40:05 GMT-0400 (Eastern Daylight Time),,0,1,0,1,1,9,1,10,8,11,6,6
AL36KBFL3ORCD,xeniaawa@gmail.com,r_30,Thu Sep 16 2021 15:39:00 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,0
AT3CZ2VR5A5U1,philipbrazalovich@gmail.com,r_30,Thu Sep 16 2021 15:36:56 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,4,0,0,0,4
A1Q6BCD26I084Z,newtynewt@live.com,r_60,Sun Sep 12 2021 07:07:34 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,2,0,6,4,0,2,0
A1BGTK6S3VVX34,jandcochoabiz@gmail.com,des_60_community_comments,Sat Sep 11 2021 18:15:08 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,6,0,0,0,1
A2Q0D3TOREOIQ8,zeus89546@gmail.com,des_5_rules_comments,Sat Sep 11 2021 17:23:08 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,12,1,94,11,18,4,16
A3AHNZ6DVVMZSK,slovelymic@yahoo.com,des_5_rules_comments,Sat Sep 11 2021 17:06:04 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,4,0,0,1,0
A25BRCS2JF0P0A,ameier2684@aim.com,des_30_community_comments,Sat Sep 11 2021 15:49:30 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,13,1,26,5,8,3,23
A18EKJRP6FQFNB,ashley.snodgrass@yahoo.com,r5_rules_noComments,Sat Sep 11 2021 13:10:44 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,6,0,0,0,2
A2CQP9DZSDUC5V,mhardwick47@hotmail.com,r_5,Sat Sep 11 2021 12:28:44 GMT-0400 (Eastern Daylight Time),,0,1,0,0,0,2,0,6,0,0,1,0
A233K1XWQ4JOHJ,alejo8528@hotmail.com,des_30_community_comments,Sat Sep 11 2021 11:50:25 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,14,0,0,1,2
AQNZORQPWVOKO,benmuse@yahoo.com,r_30,Sat Sep 11 2021 11:44:47 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,4,0,16,1,0,0,3
A9AKXVUGZNVTE,grlkj1@gmail.com,r60_rules_noComments,Sat Sep 11 2021 10:30:26 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,0
A20R85ANI431BO,mike@flyingpenguins.org,r60_rules_noComments,Sat Sep 11 2021 10:07:33 GMT-0400 (Eastern Daylight Time),,0,1,1,0,1,6,0,6,0,12,3,5
AVTLWWC78O2VW,jkitchen85@gmail.com,des_30_community_comments,Sat Sep 11 2021 09:47:36 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,2,0,0,0,0
A15F2JTVAJXITI,jillmolly99@gmail.com,r5_rules_noComments,Sat Sep 11 2021 09:47:04 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,0,0,0,0,0,0,0
A11KCJVVZDSOT0,roueihebmarta@gmail.com,r30_rules_noComments,Sat Sep 11 2021 09:30:59 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A1NDJA4PMBI7B,briarm16@outlook.com,r_30,Sat Sep 11 2021 09:22:49 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,4,0,40,0,0,1,2
AKI5LV65NLSQC,usmcprincess33@gmail.com,r_30,Sat Sep 11 2021 09:18:50 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,10,1,24,9,13,7,3
A58EN7ZKSUK90,itzakeno@gmail.com,r_30,Sat Sep 11 2021 08:47:17 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,7,1,4,4,10,3,0
A2WDF40FA670T9,helixspiral@live.com,r_30,Sat Sep 11 2021 08:39:25 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,10,1,20,8,12,6,50
AUK3G1H465I2P,drbyron@yahoo.com,r_5,Sat Sep 11 2021 08:36:57 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,15,1,26,3,17,4,17
A12X8RUSITV7RU,felissacalico@gmail.com,des_60_rules_comments,Sat Sep 11 2021 08:29:34 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,8,1,62,3,11,5,5
A6OBT1RD68EMZ,tobe@hot.com,des_60_rules_comments,Sat Sep 11 2021 08:27:51 GMT-0400 (Eastern Daylight Time),,0,1,0,0,1,3,0,14,0,1,1,2
A31GY5ZF9Q8Z3J,chijams@aol.com,des_30_community_comments,Sat Sep 11 2021 08:22:26 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,9,1,22,10,12,3,0
A2U14TBAOQV0KK,jmgullett@gmail.com,des_60_rules_comments,Sat Sep 11 2021 08:16:58 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,8,1,16,11,8,7,13
A38XHZUHU5Q0RO,warriorxiomarrune@gmail.com,des_30_rules_comments,Sat Sep 11 2021 07:59:16 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,3,0,14,0,0,2,8
A1WZ0Y8Q3MSHB7,pamcorreale4@live.com,des_60_rules_comments,Sat Sep 11 2021 07:53:01 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,4,0,0,1,2
AI0KK1PJDZNPL,jakemervis@gmail.com,r_30,Sat Sep 11 2021 07:37:54 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,3,1,14,9,0,4,1
A1KOHXO0BIQB8T,zekefarmboy@yahoo.com,des_30_rules_comments,Sat Sep 11 2021 07:33:51 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A15HCM2AMX95Z9,brian@eavarone.org,r5_rules_noComments,Sat Sep 11 2021 07:03:18 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,18,1,68,31,20,7,13
A2CEYQH4UDNIEV,teaness@gmail.com,des_30_community_comments,Sat Sep 11 2021 07:01:45 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,19,1,60,56,29,8,15
A2VUDILEXWYWRX,decroixaa@gmail.com,r_60,Sat Sep 11 2021 06:55:56 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,2,0,22,0,0,2,1
A1P8O83E9HXW4U,lsutherland@live.com,des_5_rules_comments,Sat Sep 11 2021 06:53:51 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,6,0,0,2,0
ABLXAMHV1IQD5,herdad@merrimack.edu,des_5_community_comments,Sat Sep 11 2021 06:24:51 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,2,0,12,0,0,2,3
A2FUNB3BUB3U07,denizuzes14@gmail.com,des_60_rules_comments,Sat Sep 11 2021 06:24:47 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A1Q6BCD26I084Z,newtynetw@live.com,des_60_rules_comments,Sat Sep 11 2021 04:44:23 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,12,0,0,1,0
A3DG8M8G0L4DNZ,ac5222@nyu.edu,r_30,Sat Sep 11 2021 04:39:07 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,2,0,0,0,0
A2BHR322KPI0VK,jsaints255@gmail.com,r_5,Sat Sep 11 2021 04:36:29 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,12,0,0,0,0
A103NCKH3QU7M7,sunsan5000@comcast.net,des_60_community_comments,Sat Sep 11 2021 04:29:56 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,2,0,8,0,0,0,10
A3IS08UMHHOZW8,mogakamar@gmail.com,r5_rules_noComments,Sat Sep 11 2021 04:29:52 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,0,0,0,0,0,0,0
A3AV0VB57J8RXD,takeemaevans@yahoo.com,des_60_community_comments,Sat Sep 11 2021 04:21:17 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,6,1,12,4,4,6,20
A3785TR8D5I81Q,dbrowncorp@outlook.com,des_60_community_comments,Sat Sep 11 2021 04:20:57 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,2,0,10,0,0,2,5
AL51KTDOWITH9,lvegasguy2003@yahoo.com,des_60_rules_comments,Sat Sep 11 2021 03:28:36 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,4,0,0,1,1
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,des_60_community_comments,Sat Sep 11 2021 03:15:37 GMT-0400 (Eastern Daylight Time),,0,1,0,1,1,14,1,30,12,16,10,19
A23Z8G9ARHNM96,colejan02@gmail.com,r_60,Sat Sep 11 2021 03:08:22 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,0
AHTIGV6OOXMAK,gintaborg@gmail.com,des_30_community_comments,Sat Sep 11 2021 03:07:00 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,9,1,24,2,5,3,31
A1N1ULK71RHVMM,jennhansen20@gmail.com,des_5_rules_comments,Sat Sep 11 2021 02:55:52 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,2,0,12,0,0,1,1
A3MX5N3YSES9Z,courtneyklich@gmail.com,des_30_rules_comments,Sat Sep 11 2021 02:50:18 GMT-0400 (Eastern Daylight Time),,0,1,0,0,0,1,0,2,0,0,0,0
ATIVK9XUANIUE,widenerc@gmail.com,des_60_community_comments,Sat Sep 11 2021 02:42:07 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,2,0,0,0,0
A207GK1SULXM02,icedragon5031@gmail.com,des_60_community_comments,Sat Sep 11 2021 02:31:45 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
AFIK3VBMMX6G6,spyrogalateo@gmail.com,r60_rules_noComments,Sat Sep 11 2021 02:29:36 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,11,1,20,8,5,3,0
A2BRRAKHXHSG3D,tylerhulsey3@gmail.com,des_30_community_comments,Sat Sep 11 2021 02:27:36 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,5,1,20,4,3,3,0
A27QCZH1VV3WUH,missashleyheisler@gmail.com,r5_rules_noComments,Sat Sep 11 2021 02:25:25 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,10,0,0,1,0
A1SIK4FWF3ZTK9,jeansaintjoy@gmail.com,des_30_community_comments,Sat Sep 11 2021 02:17:28 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,22,0,0,1,4
AN45KLUESX3NY,noelle88916@gmail.com,r60_rules_noComments,Fri Sep 10 2021 23:14:27 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,4,0,0,0,0
AIF0Z30PPNINF,tipurplepurp@gmail.com,des_5_community_comments,Fri Sep 10 2021 22:57:07 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,6,0,10,7,0,2,19
A345ZKNQSVPJ6G,formalsurfer@gmail.com,r_60,Fri Sep 10 2021 22:53:40 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A2UYSP6IQ1UXCM,natashasativaxxx@gmail.com,r5_rules_noComments,Fri Sep 10 2021 22:50:29 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,4,0,0,1,1
AYCPA4LY5XPTC,ahs22206@gmail.com,r5_rules_noComments,Fri Sep 10 2021 22:49:15 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,7,1,22,4,5,3,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,r_60,Fri Sep 10 2021 22:36:29 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,4,1,32,11,8,9,8
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,des_5_rules_comments,Fri Sep 10 2021 22:34:57 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,4,1,6,5,9,6,10
AY6EYIDUN6SI1,throwawaykay10@gmail.com,r_60,Fri Sep 10 2021 22:32:40 GMT-0400 (Eastern Daylight Time),,0,1,0,0,1,19,1,78,14,11,4,0
A1VBC58U3N5OFH,chewy58204@gmail.com,r5_rules_noComments,Fri Sep 10 2021 22:32:12 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,8,1,28,9,11,9,21
A2ML0070M8FDK1,marcumg@hotmail.com,des_30_rules_comments,Fri Sep 10 2021 22:30:51 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,7,1,18,12,2,15,28
A1UZ91EFSJFUM8,modelmomof5@gmail.com,des_30_community_comments,Fri Sep 10 2021 22:25:59 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,r5_rules_noComments,Fri Sep 10 2021 22:24:51 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,6,1,24,11,3,7,5
R_1jkbM1LME4DNQYs,elliottonlineworkemail@gmail.com,des_5_rules_comments,Fri Sep 10 2021 22:24:43 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,6,0,38,0,20,5,24
A2B2HQHFBYLTXU,choffman1023@gmail.com,r_60,Fri Sep 10 2021 22:23:05 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A1VXDD6BFF97OF,neezulu@gmail.com,r30_rules_noComments,Fri Sep 10 2021 22:20:24 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,8,0,0,2,4
A38KHY10NNFR7Z,nababa2000@aol.com,des_30_rules_comments,Fri Sep 10 2021 22:17:12 GMT-0400 (Eastern Daylight Time),,0,1,0,0,0,1,0,4,0,0,1,0
A3CW3HM9HVNVK,idrathernotusearealemail@gmail.com,r30_rules_noComments,Fri Sep 10 2021 22:16:04 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,1,0,8,0,0,1,0
A2DU76P3SED4T6,elizagreenberg28@gmail.com,des_60_community_comments,Fri Sep 10 2021 22:11:29 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,8,0,0,1,0
A1446RFIQGF0BN,carolinekkirby@gmail.com,des_60_community_comments,Fri Sep 10 2021 22:09:37 GMT-0400 (Eastern Daylight Time),,0,1,1,0,1,11,1,44,6,15,4,1
AU3VUT82O1L9Y,dancerme2146@gmail.com,r_5,Fri Sep 10 2021 22:08:53 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A3ID375N4NIE2C,devantedarr@gmail.com,des_5_rules_comments,Fri Sep 10 2021 22:08:48 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,3,0,16,0,4,3,0
A22N5ONOWPNZGB,melissagardner82@yahoo.com,des_60_community_comments,Fri Sep 10 2021 22:08:12 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A1S8KMGKJACGVO,brettmkoehler1@gmail.com,des_5_community_comments,Fri Sep 10 2021 22:04:50 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,16,0,0,1,7
A1WPGNK8Y65BV3,amyjakupovic13@gmail.com,r_60,Fri Sep 10 2021 22:04:30 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,8,1,54,12,1,8,6
AHJK5M5KYV7EF,aabennett91@gmail.com,des_5_community_comments,Fri Sep 10 2021 22:02:01 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,5,0,20,1,2,2,8
A91OXJPTS9K30,babygrl71499@aol.com,des_60_rules_comments,Fri Sep 10 2021 22:01:49 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A6MWJK1YEY5L2,a6mwjk1yey5l2@gmail.com,r_60,Fri Sep 10 2021 22:01:35 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,10,1,12,9,8,4,9
A3O39S9T9LRU52,digitalguy@gmail.com,r_60,Fri Sep 10 2021 22:01:22 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,14,1,86,20,5,11,9
A2V8WP19CYR0H3,moburnham@gmail.com,des_60_community_comments,Fri Sep 10 2021 21:59:53 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,9,1,42,13,25,8,32
A21HYG0E8SK3ZZ,10thetabills@gmail.com,des_30_rules_comments,Fri Sep 10 2021 21:58:58 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,3,0,10,0,1,1,4
A2LQ1YUW7WUOCO,pebbles@mac.com,r_30,Fri Sep 10 2021 21:56:45 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,14,1,38,13,16,4,7
A1EHACCUXENKC4,vfullergay@gmail.com,des_5_community_comments,Fri Sep 10 2021 21:54:42 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,7,1,58,3,8,8,1
A25FTSY8SWZZ12,mike22v2@yahoo.com,des_5_rules_comments,Fri Sep 10 2021 21:53:52 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,0,0,0,0,0,0,0
A2ICC9OB0S27L8,ihrtxx@aol.com,des_30_rules_comments,Fri Sep 10 2021 21:53:28 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A2328BC1EPV043,lisathompson321@gmail.com,des_5_community_comments,Fri Sep 10 2021 21:50:02 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,3,0,14,0,3,2,1
A1C7I5TALATT89,jordanannetubbs@gmail.com,des_5_community_comments,Fri Sep 10 2021 21:48:44 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,4,0,0,1,1
testtestTEST,ccc@ccc.com,des_60_community_comments,Fri Sep 10 2021 21:38:11 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,4,0,0,0,0
123,test99@gmail.com,des_60_rules_comments,Thu Sep 09 2021 19:41:13 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,4,0,0,0,0
ANUA9X7BFPTR8,ts1316@gmail.com,des_60_rules_comments,Fri Sep 03 2021 10:29:50 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,11,1,20,8,10,6,13
A11S8IAAVDXCUS,adl211@aol.com,r30_rules_noComments,Fri Sep 03 2021 10:12:25 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,3,0,22,0,0,2,1
ASUAMH7NP78Z,omgitztmarie@gmail.com,des_60_rules_comments,Fri Sep 03 2021 06:30:52 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,2,0,28,0,0,3,6
ADJ6HSU1QWJKA,ldgary2807@gmail.com,des_60_rules_comments,Fri Sep 03 2021 06:11:04 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,1,0,2,0,0,0,0
A1VKVBVPK57OD5,amcline_nurse@yahoo.com,r5_rules_noComments,Fri Sep 03 2021 05:59:43 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,0,0,0,0,0,0,0
AGCEWSN0NUCEF,sherlockhemlock@gmail.com,des_30_rules_comments,Fri Sep 03 2021 05:50:51 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,6,1,22,11,5,6,0
A37P1NK4JFSAMK,lawsondereck9@gmail.com,des_5_community_comments,Fri Sep 03 2021 05:36:13 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,1,0,2,0,0,0,0
A1T21AFJP4COSR,jokatie@gmail.com,r5_rules_noComments,Fri Sep 03 2021 05:34:27 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,3,1,14,6,0,6,6
A3B01L2TR8ZH4O,zaghouania@gmail.com,des_30_rules_comments,Fri Sep 03 2021 01:57:36 GMT-0400 (Eastern Daylight Time),,0,1,1,0,0,3,0,10,0,0,1,0
A2Q0TGS2XL96QF,uknart99@gmail.com,r_5,Fri Sep 03 2021 01:36:17 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,2,0,40,0,0,7,2
AXDR8UE5LGIVH,saxylady@gmail.com,r_5,Fri Sep 03 2021 01:35:10 GMT-0400 (Eastern Daylight Time),,0,1,1,1,1,9,1,28,6,13,6,13
AX0OJ3C9YQJ8R,paulp86@outlook.com,des_60_rules_comments,Fri Sep 03 2021 01:34:51 GMT-0400 (Eastern Daylight Time),,0,0,0,0,0,1,0,2,0,0,0,0
A15T9HDPHV3X7Q,seguroscatatumbo@gmail.com,des_60_rules_comments,Fri Sep 03 2021 01:27:01 GMT-0400 (Eastern Daylight Time),,0,1,1,1,0,10,1,20,8,5,4,12
