id,email,StartDate,postID,body,picture,absTime,citevisits,generalpagevisit,DayOneVists,DayTwoVists,DayThreeVists,GeneralLikeNumber,GeneralFlagNumber,GeneralPostNumber,GeneralCommentNumber,GeneralPostLikes,GeneralCommentLikes
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,0,Soooooo good!!,568223spp97oho20191221_123453_jpg,Sat Sep 11 2021 03:23:24 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,1,"Broccoflower, orange, and purple cauliflower.",5682236ghv5jzy20190410_162850_jpg,Sat Sep 11 2021 19:38:31 GMT-0400 (Eastern Daylight Time),2,9,16,0,0,6,0,2,2,6,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,2,"Salmon, couscous, green beans, and a mushroom/bacon sauce.",5682238t1ay66t20190705_180241_jpg,Sun Sep 12 2021 00:37:12 GMT-0400 (Eastern Daylight Time),4,19,28,0,0,14,0,3,3,14,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,3,Breakfast and lunch to go!,568223hirvp6l620200326_112603_jpg,Sun Sep 12 2021 11:00:53 GMT-0400 (Eastern Daylight Time),5,24,30,2,0,14,0,4,3,14,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,4,A drink and a view!,56822379gkg2ya20181104_085528_jpg,Sun Sep 12 2021 19:18:19 GMT-0400 (Eastern Daylight Time),6,26,30,4,0,18,0,5,5,18,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,5,Alfredo for dinner :),568223eipizabzIMG_1801_JPG,Sun Sep 12 2021 23:22:04 GMT-0400 (Eastern Daylight Time),7,33,30,9,0,23,0,6,9,23,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,6,Alfredo for dinner :),56822327c3fqaoIMG_1801_JPG,Sun Sep 12 2021 23:22:07 GMT-0400 (Eastern Daylight Time),7,34,30,10,0,23,0,7,9,23,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,7,Berries for breakfast!,568223xww1h1dnIMG_1800_JPG,Mon Sep 13 2021 13:13:57 GMT-0400 (Eastern Daylight Time),9,38,30,12,2,29,0,8,12,29,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,8,His and Hers,5682230n777epk20200910_173242_jpg,Mon Sep 13 2021 16:41:03 GMT-0400 (Eastern Daylight Time),10,42,30,12,6,30,0,9,12,30,0
A25J3W3MFQ9E7Y,mandyleigh333@gmail.com,2021-09-11T07:15:37.511Z,9,I've got the steak marinating for tomorrows bbq.,568223ou66fpdmIMG_1802_JPG,Mon Sep 13 2021 20:47:25 GMT-0400 (Eastern Daylight Time),12,46,30,12,10,36,0,10,16,36,0
AHTIGV6OOXMAK,gintaborg@gmail.com,2021-09-11T07:07:00.027Z,0,Better than I thought It would be.,5681ecyy1iu6q4WIN_20210901_00_15_54_Pro_jpg,Sat Sep 11 2021 03:09:17 GMT-0400 (Eastern Daylight Time),1,2,4,0,0,0,0,1,3,0,0
AHTIGV6OOXMAK,gintaborg@gmail.com,2021-09-11T07:07:00.027Z,1,Actually not watery like most drinks.,5681ecu0xdwj91WIN_20210902_01_03_03_Pro_jpg,Sun Sep 12 2021 02:26:14 GMT-0400 (Eastern Daylight Time),4,10,20,0,0,0,0,2,17,0,0
AHTIGV6OOXMAK,gintaborg@gmail.com,2021-09-11T07:07:00.027Z,2,Actually not watery like most drinks.,5681ecv05y1lx6WIN_20210902_01_03_03_Pro_jpg,Sun Sep 12 2021 02:26:15 GMT-0400 (Eastern Daylight Time),4,10,20,0,0,0,0,3,17,0,0
A1N1ULK71RHVMM,jennhansen20@gmail.com,2021-09-11T06:55:52.535Z,0,Throwback to one of the best photos I've ever taken. On a safari in Uganda spotted this cute family.,5681bf7v5xklkj14542347_10202249558997584_5301005646144296221_o_jpg,Sat Sep 11 2021 03:02:53 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,2,0,1,0,2,0
AFIK3VBMMX6G6,spyrogalateo@gmail.com,2021-09-11T06:29:36.762Z,0,Pretzels and hummus and cottage cheese!,56811092vni4f716313419749991427017056616212066_jpg,Sat Sep 11 2021 02:33:20 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
AFIK3VBMMX6G6,spyrogalateo@gmail.com,2021-09-11T06:29:36.762Z,1,Agua y Café,5681109afq1d7yIMG_20210912_122246_jpg,Sun Sep 12 2021 12:23:30 GMT-0400 (Eastern Daylight Time),6,15,20,3,0,0,1,2,0,0,0
AFIK3VBMMX6G6,spyrogalateo@gmail.com,2021-09-11T06:29:36.762Z,2,Granola and oatmeal in almond milk,568110h98jseheIMG_20210913_122658_jpg,Mon Sep 13 2021 12:27:27 GMT-0400 (Eastern Daylight Time),9,22,20,8,1,0,1,3,0,0,0
A2BRRAKHXHSG3D,tylerhulsey3@gmail.com,2021-09-11T06:27:36.446Z,0,Went hiking today and saw some wildflowers.,5680ed58vf02y2flowers_jpg,Sat Sep 11 2021 23:10:32 GMT-0400 (Eastern Daylight Time),2,11,14,0,0,5,0,1,0,3,2
A2BRRAKHXHSG3D,tylerhulsey3@gmail.com,2021-09-11T06:27:36.446Z,1,Had a great view on a recent hike,5680edc25k7l17mountains_jpg,Mon Sep 13 2021 00:46:10 GMT-0400 (Eastern Daylight Time),4,19,20,3,0,6,0,2,0,4,2
A2BRRAKHXHSG3D,tylerhulsey3@gmail.com,2021-09-11T06:27:36.446Z,2,My hiking goal for next year,5680edropxm5hztimp_jpg,Mon Sep 13 2021 23:21:55 GMT-0400 (Eastern Daylight Time),5,24,20,4,2,8,0,3,0,6,2
A27QCZH1VV3WUH,missashleyheisler@gmail.com,2021-09-11T06:25:25.138Z,0,Turtles are wonderfully made!,5680d6h824xgat9F475725_FE32_40A2_AB8C_73A30793671F_png,Sat Sep 11 2021 02:29:56 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,12,0,1,0,12,0
A1SIK4FWF3ZTK9,jeansaintjoy@gmail.com,2021-09-11T06:17:28.131Z,0,If I had a meal to share sheesh...,5680c2864k33kyIMG_6184_jpg,Sat Sep 11 2021 02:22:36 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
AIF0Z30PPNINF,tipurplepurp@gmail.com,2021-09-11T02:57:07.159Z,0,Had  an epic road trip earlier and we went to Lake Tahoe .,567f8cempxnlyf1_lake_tahoe_jpg,Sat Sep 11 2021 01:05:54 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,2,0,1,2,2,0
AIF0Z30PPNINF,tipurplepurp@gmail.com,2021-09-11T02:57:07.159Z,1,I was bored this morning and I decided to explore the other streets of California. And these Victorian Houses are absolutely gorgeous.,567f8c528wgqg9What_not_to_do_in_san_francisco_936x450_feat_jpg,Sun Sep 12 2021 04:13:31 GMT-0400 (Eastern Daylight Time),5,7,10,2,0,24,0,2,9,24,0
A2UYSP6IQ1UXCM,natashasativaxxx@gmail.com,2021-09-11T02:50:29.282Z,0,"BBQ Pork * Potato Salad * Macaroni & Cheese * Baked Beans * Roll
Can you say yummy??",567f2bojrl4ytkfood1_jpeg,Fri Sep 10 2021 23:07:46 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
AYCPA4LY5XPTC,ahs22206@gmail.com,2021-09-11T02:49:15.476Z,0,Awesome bike path.,567f2524ev6ibjIMG_20210904_155816681_HDR_jpg,Sat Sep 11 2021 13:30:36 GMT-0400 (Eastern Daylight Time),2,3,6,0,0,0,0,1,0,0,0
AYCPA4LY5XPTC,ahs22206@gmail.com,2021-09-11T02:49:15.476Z,1,"Here's something you probably don't see every day. A robber fly eating a housefly. This guy was just chillin on my front step having dinner. Haven't seen one of these in years, so I was stoked.",567f25idjp2xddIMG_20210724_194711304_jpg,Sun Sep 12 2021 08:10:49 GMT-0400 (Eastern Daylight Time),4,13,22,1,0,5,1,2,0,4,1
AYCPA4LY5XPTC,ahs22206@gmail.com,2021-09-11T02:49:15.476Z,2,Anybody know what this will become?,567f25io6f4n4zIMG_20210911_195135649_jpg,Mon Sep 13 2021 12:36:35 GMT-0400 (Eastern Daylight Time),6,23,22,4,3,5,1,3,0,4,1
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,0,Most wanted!!!,567e38nooj6lldnoodle_jpg,Fri Sep 10 2021 22:50:57 GMT-0400 (Eastern Daylight Time),1,3,6,0,0,1,0,1,1,1,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,1,The first melon in my garden.,567e380fjkiefusweetmelon_jpg,Fri Sep 10 2021 23:01:19 GMT-0400 (Eastern Daylight Time),1,7,12,0,0,1,0,2,1,1,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,2,The place I've lived for three years.,567e383on0ktnqCR_jpg,Sat Sep 11 2021 16:30:38 GMT-0400 (Eastern Daylight Time),2,19,28,0,0,1,0,3,1,1,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,3,relax at the river side,567e38ceal9tpuCedarRiver_jpg,Sat Sep 11 2021 16:32:32 GMT-0400 (Eastern Daylight Time),2,20,30,0,0,1,0,4,1,1,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,4,skyrocketed price for my favorite !,567e38sh886lkwhotpeppersource_jpg,Sun Sep 12 2021 12:12:52 GMT-0400 (Eastern Daylight Time),3,45,32,3,0,1,0,5,4,1,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,5,hot pepper in my garden!,567e38589q2nishotpepper_JPG,Sun Sep 12 2021 12:32:33 GMT-0400 (Eastern Daylight Time),3,54,32,6,0,2,0,6,4,2,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,6,hot pepper in my garden!,567e381385k4xwhotpepper_JPG,Sun Sep 12 2021 12:32:35 GMT-0400 (Eastern Daylight Time),3,55,32,7,0,2,0,7,4,2,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,7,moon cake and tea,567e38uc85e1z2mooncake_jpeg,Mon Sep 13 2021 15:48:23 GMT-0400 (Eastern Daylight Time),4,72,32,11,2,6,0,8,7,6,0
AQVUQXQ9YCNBJ,fengrunshanren@gmail.com,2021-09-11T02:36:29.709Z,8,flower streamed bun (all were made from flour),567e385s9plmn1huamo_jpeg,Mon Sep 13 2021 15:55:26 GMT-0400 (Eastern Daylight Time),4,77,32,11,6,6,0,9,7,6,0
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,2021-09-11T02:34:57.116Z,0,"Latest attempt after cake decorating classes. Still a long way to go, but I enjoy it!",567e0cexoe4rpjIMGP0186_JPG,Sun Sep 12 2021 02:12:54 GMT-0400 (Eastern Daylight Time),2,4,6,1,0,0,0,1,0,0,0
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,2021-09-11T02:34:57.116Z,1,And here is another of my newest cakes I tried to make.,567e0cq6p7529lIMGP0175_JPG,Sun Sep 12 2021 02:16:41 GMT-0400 (Eastern Daylight Time),2,5,6,2,0,5,0,2,1,5,0
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,2021-09-11T02:34:57.116Z,2,One of my first ones. Still lots of learning room to grow.,567e0cl7q605hvIMGP0171_JPG,Mon Sep 13 2021 08:56:43 GMT-0400 (Eastern Daylight Time),3,14,6,5,2,12,0,3,5,12,0
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,2021-09-11T02:34:57.116Z,3,"It's supposed to say happy birthday, but who knows...it could saying something else totally ridiculous. That's what my sister asked for though!",567e0c0jdoigpqwildflowers_089_jpg,Mon Sep 13 2021 08:57:57 GMT-0400 (Eastern Daylight Time),3,15,6,5,3,12,0,4,5,12,0
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,2021-09-11T02:34:57.116Z,4,My sweet little kitty cat.,567e0clnxww3d5IMGP0077_JPG,Mon Sep 13 2021 21:59:53 GMT-0400 (Eastern Daylight Time),4,20,6,5,6,17,0,5,10,17,0
A2Z03W0OORZLU8,heatrodriguez83@gmail.com,2021-09-11T02:34:57.116Z,5,Her name is Squeaky and she is so sassy.,567e0cg52jbdcltemporary_137_jpg,Mon Sep 13 2021 22:10:16 GMT-0400 (Eastern Daylight Time),4,21,6,5,7,17,0,6,10,17,0
AY6EYIDUN6SI1,throwawaykay10@gmail.com,2021-09-11T02:32:40.329Z,0,I miss going to cafes for an afternoon and just reading a good book. Maybe next year!,567db52uuvmfi0MVIMG_20190622_142350_jpg,Fri Sep 10 2021 22:35:15 GMT-0400 (Eastern Daylight Time),1,2,4,0,0,3,0,1,0,3,0
AY6EYIDUN6SI1,throwawaykay10@gmail.com,2021-09-11T02:32:40.329Z,1,Mm bubble tea... :D,567db59iv2mbug00100lPORTRAIT_00100_BURST20190903131702703_COVER_jpg,Sat Sep 11 2021 11:58:15 GMT-0400 (Eastern Daylight Time),4,37,56,0,0,25,7,2,0,25,0
AY6EYIDUN6SI1,throwawaykay10@gmail.com,2021-09-11T02:32:40.329Z,2,My favourite...!!!,567db5kiw1o3ekIMG_20191209_200032_jpg,Sun Sep 12 2021 12:06:32 GMT-0400 (Eastern Daylight Time),9,56,78,5,0,33,7,3,0,32,1
AY6EYIDUN6SI1,throwawaykay10@gmail.com,2021-09-11T02:32:40.329Z,3,"Afternoon tea, anyone? :)",567db5iphl7gr900100lPORTRAIT_00100_BURST20190414155339138_COVER_jpg,Mon Sep 13 2021 14:25:23 GMT-0400 (Eastern Daylight Time),18,76,78,14,8,41,8,4,0,40,1
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,0,We had to get a new sewer line installed at our house about a week ago. Hope we never have to go through that again.,567db2gtrj4v781629466640324_jpg,Fri Sep 10 2021 22:36:21 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,1,I enjoy listening to the rock band Skillet. They are very good.,567db2amdkxwaaScreenshot_20210526_045403_png,Fri Sep 10 2021 22:41:34 GMT-0400 (Eastern Daylight Time),1,5,8,0,0,6,0,2,4,6,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,2,The proper way to use a rental truck.,567db2rdsgzytbScreenshot_20210603_195904_png,Sat Sep 11 2021 16:27:27 GMT-0400 (Eastern Daylight Time),2,13,20,0,0,30,0,3,8,30,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,3,Here is a meme for everyone,567db2089ep49vScreenshot_20210320_214444_png,Sun Sep 12 2021 00:53:23 GMT-0400 (Eastern Daylight Time),4,23,28,1,0,38,0,4,13,38,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,4,Here's the inside of one of those new Coke machines,567db2r5q5v7heScreenshot_20191002_085319_SmartNews_jpg,Sun Sep 12 2021 15:49:30 GMT-0400 (Eastern Daylight Time),5,27,28,4,0,45,0,5,15,45,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,5,My motorcycle,567db2jbupmkzmIMG_20201008_163152_jpg,Sun Sep 12 2021 19:31:23 GMT-0400 (Eastern Daylight Time),6,33,28,8,0,55,0,6,17,55,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,6,These images are either hot dogs or legs,567db2toynyzgjScreenshot_20210911_223444_png,Mon Sep 13 2021 02:13:34 GMT-0400 (Eastern Daylight Time),7,40,28,9,3,67,0,7,18,67,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,7,Just a funny,567db2a4aqqzxvScreenshot_20210913_181524_png,Mon Sep 13 2021 18:16:41 GMT-0400 (Eastern Daylight Time),8,43,28,9,6,76,0,8,18,76,0
A1VBC58U3N5OFH,chewy58204@gmail.com,2021-09-11T02:32:12.912Z,8,Earthquake detection meter,567db2hat8c1cgScreenshot_20210911_182338_png,Mon Sep 13 2021 19:03:57 GMT-0400 (Eastern Daylight Time),8,46,28,9,9,83,0,9,20,83,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,0,This is my baby Lamar....,567d9afocj1p1h224900191_247379960564144_2111304792792694043_n_jpg,Fri Sep 10 2021 22:37:04 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,6,0,1,3,6,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,1,Here he is again...He thinks he is so grown!,567d9av4g9fv9tsnap_8_jpg,Fri Sep 10 2021 22:38:44 GMT-0400 (Eastern Daylight Time),1,2,4,0,0,6,0,2,3,6,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,2,This looks so good....thinking about making it for my brother's birthday,567d9a1je6dcre128565628_3638885396227139_6482268465465143084_n_jpg,Fri Sep 10 2021 23:57:40 GMT-0400 (Eastern Daylight Time),2,4,8,0,0,17,0,3,8,17,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,3,Lamar in disguise....LOL,567d9amnt1d9np148622533_476227830083023_1952157893943309319_n_jpg,Fri Sep 10 2021 23:58:25 GMT-0400 (Eastern Daylight Time),2,5,10,0,0,17,0,4,8,17,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,4,For my nephew Billy...Happy Birthday.,567d9auaz9kf5551Q5SfEXx8L_AC_SS450_jpg,Sat Sep 11 2021 17:08:59 GMT-0400 (Eastern Daylight Time),3,7,14,0,0,39,0,5,15,39,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,5,This is so good and goes well with lots of things....,567d9a7hch2j96broccoliapplesalad_1_jpg,Sat Sep 11 2021 17:10:05 GMT-0400 (Eastern Daylight Time),3,8,16,0,0,40,0,6,15,40,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,6,This is Christmas last year. He was just a baby. I got him at the first part of December. He was so small he could sit in my hand. He is just the sweetest thing. It shows you too that God brings you what you need. My sister died on November 22 and I really needed this baby.,567d9a8brvl5u9128578308_1035991160231853_7839412470630349646_n_jpg,Sun Sep 12 2021 00:46:51 GMT-0400 (Eastern Daylight Time),4,10,18,1,0,46,0,7,17,46,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,7,This is my new favorite way to have cabbage. It is so easy to make and so good. The burnt edges are delicious.,567d9aiinvn9ae134057186_196382865501806_7049721975054351064_n_jpg,Sun Sep 12 2021 00:48:30 GMT-0400 (Eastern Daylight Time),4,11,18,2,0,46,0,8,18,46,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,8,I love this....,567d9an2qfd503165804583_2084760181666405_6966722466256239903_n_jpg,Sun Sep 12 2021 16:26:20 GMT-0400 (Eastern Daylight Time),5,13,18,4,0,54,0,9,21,54,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,9,Am I making anyone hungry yet....LOL,567d9am8yk5p7i150902439_3990817884270789_4679313333522317812_n_png,Sun Sep 12 2021 16:27:32 GMT-0400 (Eastern Daylight Time),5,14,18,5,0,54,0,10,21,54,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,10,"Lamar with his ""sister"" Poochie....",567d9aj5767olx223266315_1541618962844289_6394918060917851551_n_jpg,Sun Sep 12 2021 19:58:29 GMT-0400 (Eastern Daylight Time),6,16,18,7,0,79,0,11,27,79,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,11,turned out really well....,567d9azxhrrt35164880516_2999195896981145_2699689454822325553_n_jpg,Sun Sep 12 2021 20:01:14 GMT-0400 (Eastern Daylight Time),6,17,18,8,0,79,0,12,27,79,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,12,I want to do this in my yard...I love it,567d9ar02k18in168945335_10225558347324967_8237157293477757758_n_jpg,Sun Sep 12 2021 20:02:03 GMT-0400 (Eastern Daylight Time),6,18,18,9,0,79,0,13,27,79,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,13,One of my favorite meals....,567d9aso6xcwsn5474444101_0e1db7dfb4_o1_jpg,Sun Sep 12 2021 20:03:01 GMT-0400 (Eastern Daylight Time),6,19,18,10,0,79,0,14,27,79,0
A2ML0070M8FDK1,marcumg@hotmail.com,2021-09-11T02:30:51.535Z,14,Can't resist showing another picture of Lamar....,567d9amodxe30olamar_jpg,Sun Sep 12 2021 20:04:36 GMT-0400 (Eastern Daylight Time),6,20,18,11,0,79,0,15,27,79,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,0,"""Well I'm gonna miss her, when I get home""🎵🎶",567d35v375upwdefc99705c3405ceb9b6ceada0f313ee7_jpg,Fri Sep 10 2021 22:30:59 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,6,0,1,1,6,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,1,🙏🙏,567d35viwnzn1020210911_092659_jpg,Sat Sep 11 2021 11:20:05 GMT-0400 (Eastern Daylight Time),2,6,10,0,0,8,0,2,2,8,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,2,Incredible shape to be 128 years old 🖤,567d35lpb4qr51PicsArt_09_10_06_05_54_jpg,Sat Sep 11 2021 19:32:52 GMT-0400 (Eastern Daylight Time),3,15,22,0,0,25,0,3,4,25,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,3,😁,567d3572v5v0c0c325562a34cf2911437f91847e330530_jpg,Sun Sep 12 2021 11:47:29 GMT-0400 (Eastern Daylight Time),4,20,24,2,0,30,0,4,4,30,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,4,😁,567d35hvusqaiic325562a34cf2911437f91847e330530_jpg,Sun Sep 12 2021 11:47:31 GMT-0400 (Eastern Daylight Time),4,21,24,3,0,30,0,5,4,30,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,5,🤔😬😂,567d35a1418s0keb8d09d4826235517f5dcebd07c7099d_jpg,Sun Sep 12 2021 20:19:00 GMT-0400 (Eastern Daylight Time),5,30,24,10,0,31,0,6,5,31,0
A2NC4J3O2RJ1PP,lunachick78@gmail.com,2021-09-11T02:24:51.345Z,6,💯,567d35ykbqeb2t763261937818b563e5075fd7401b173b_jpg,Mon Sep 13 2021 09:47:08 GMT-0400 (Eastern Daylight Time),6,35,24,11,2,31,0,7,5,31,0
R_1jkbM1LME4DNQYs,elliottonlineworkemail@gmail.com,2021-09-11T02:24:43.063Z,0,This does seem nice...,567d33h6xun7weA_fine_place_jpg,Fri Sep 10 2021 22:25:36 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
R_1jkbM1LME4DNQYs,elliottonlineworkemail@gmail.com,2021-09-11T02:24:43.063Z,1,When you're stuck at work on a Saturday morning...,567d33ic5c9wbehelpescape_png,Sat Sep 11 2021 09:56:58 GMT-0400 (Eastern Daylight Time),2,25,22,0,0,2,0,2,1,2,0
R_1jkbM1LME4DNQYs,elliottonlineworkemail@gmail.com,2021-09-11T02:24:43.063Z,2,It's vaguely food related...,567d33vlpytskm22366482_10210780433048270_699529212632777748_n_jpg,Mon Sep 13 2021 01:17:13 GMT-0400 (Eastern Daylight Time),4,51,38,0,1,2,0,3,15,2,0
R_1jkbM1LME4DNQYs,elliottonlineworkemail@gmail.com,2021-09-11T02:24:43.063Z,3,There's a lot of weird anti-vax stuff here.  I agree that mandatory vaccinations are a bad thing but that's more your modern anti-vax.  The crazy shit where they don't understand ingredients and think normal vaccines cause autism are just odd.,567d33nnk4wascass_band_jpg,Mon Sep 13 2021 09:26:37 GMT-0400 (Eastern Daylight Time),5,59,38,0,5,3,0,4,18,2,1
R_1jkbM1LME4DNQYs,elliottonlineworkemail@gmail.com,2021-09-11T02:24:43.063Z,4,Jazz hands!,567d33laahwd25krieger_jazz_hands_gif,Mon Sep 13 2021 23:47:48 GMT-0400 (Eastern Daylight Time),6,87,38,0,17,3,0,5,24,2,1
A1VXDD6BFF97OF,neezulu@gmail.com,2021-09-11T02:20:24.102Z,0,Cheat day! Can't wait to dig in.,567ce4vb2isl2gFood4_jpg,Fri Sep 10 2021 22:50:29 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,4,0,0
A1VXDD6BFF97OF,neezulu@gmail.com,2021-09-11T02:20:24.102Z,1,"Is it just me or is my sisters dog saying: ""Pleeez take this silly hairclip off""",567ce4w6jipeufPet1_jpg,Fri Sep 10 2021 23:16:57 GMT-0400 (Eastern Daylight Time),1,5,6,0,0,2,0,2,4,2,0
A38KHY10NNFR7Z,nababa2000@aol.com,2021-09-11T02:17:12.828Z,0,Best of the best when it’s birthday time! 🍣,567c8acwg0423z02A63DA3_073F_49A4_A9C1_2551B8305920_jpeg,Fri Sep 10 2021 22:19:24 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
A3CW3HM9HVNVK,idrathernotusearealemail@gmail.com,2021-09-11T02:16:04.539Z,0,college life,567c546p8t4llnxr2fz5uwza301_jpg,Fri Sep 10 2021 22:23:01 GMT-0400 (Eastern Daylight Time),1,8,4,0,0,0,0,1,0,0,0
A2DU76P3SED4T6,elizagreenberg28@gmail.com,2021-09-11T02:11:29.303Z,0,"Borscht, Beef Stroganoff, and Pierogi",567b84ie39tlgo241787967_369621568141359_6597540399821713324_n_jpg,Fri Sep 10 2021 22:16:56 GMT-0400 (Eastern Daylight Time),1,2,4,0,0,0,0,1,0,0,0
A1446RFIQGF0BN,carolinekkirby@gmail.com,2021-09-11T02:09:37.518Z,0,Cauliflower and Tuna,567b1dx451qrio20210904_174329_jpg,Fri Sep 10 2021 22:21:52 GMT-0400 (Eastern Daylight Time),1,3,6,0,0,3,1,1,0,0,3
A1446RFIQGF0BN,carolinekkirby@gmail.com,2021-09-11T02:09:37.518Z,1,Spicy tomato and tilapia soup,567b1dxbebc95620210911_150751_jpg,Sat Sep 11 2021 15:24:22 GMT-0400 (Eastern Daylight Time),3,21,32,0,0,11,1,2,1,8,3
A1446RFIQGF0BN,carolinekkirby@gmail.com,2021-09-11T02:09:37.518Z,2,Grilled salmon,567b1dy7qendg020210912_144125_jpg,Sun Sep 12 2021 14:43:05 GMT-0400 (Eastern Daylight Time),5,43,44,3,0,18,2,3,1,10,8
A1446RFIQGF0BN,carolinekkirby@gmail.com,2021-09-11T02:09:37.518Z,3,Omelette,567b1djme9r7ys20210806_084650_jpg,Mon Sep 13 2021 14:49:20 GMT-0400 (Eastern Daylight Time),10,65,44,6,10,25,2,4,1,13,12
A3ID375N4NIE2C,devantedarr@gmail.com,2021-09-11T02:08:48.068Z,0,snack,567ad81y6de61vIMG_20210910_212119_jpg,Fri Sep 10 2021 22:22:03 GMT-0400 (Eastern Daylight Time),1,1,2,0,0,0,0,1,0,0,0
